timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
00:34:21+00:00,42.326471195,-71.09498603,37.38,5,12,0.76,327384.2625079978,4688150.449789014
00:34:21.100000+00:00,42.326470283333336,-71.09498481833333,37.405,5,12,0.76,327384.35985355685,4688150.346096287
00:34:21.200000+00:00,42.32646973,-71.094983775,37.427,5,12,0.76,327384.4443088622,4688150.282535346
00:34:21.300000+00:00,42.32646914833333,-71.094982715,37.431,5,12,0.76,327384.5300599756,4688150.215794385
00:34:21.400000+00:00,42.326468381666665,-71.09498147666666,37.46,5,12,0.76,327384.6299994278,4688150.128148662
00:34:21.500000+00:00,42.32646775833334,-71.094980545,37.461,5,12,0.76,327384.70506214513,4688150.05704141
00:34:21.600000+00:00,42.32646707666667,-71.09497926666667,37.451,5,12,0.76,327384.80853001855,4688149.978753097
00:34:21.700000+00:00,42.32646648166666,-71.09497780833334,37.522,5,12,0.76,327384.9270666134,4688149.909723114
00:34:21.800000+00:00,42.32646585,-71.09497659,37.552,5,12,0.76,327385.0257273569,4688149.837108694
00:34:21.900000+00:00,42.326465195,-71.09497578833333,37.531,5,12,0.76,327385.0899917073,4688149.762748957
00:34:22+00:00,42.32646444833333,-71.09497495333333,37.536,5,12,0.76,327385.15675193816,4688149.678142698
00:34:22.100000+00:00,42.32646363333333,-71.09497390333334,37.509,5,12,0.76,327385.2410408807,4688149.585512186
00:34:22.200000+00:00,42.326462915,-71.094972895,37.559,5,12,0.76,327385.32216096617,4688149.503700324
00:34:22.300000+00:00,42.32646230666667,-71.094972015,37.623,5,12,0.76,327385.3930074874,4688149.4343635775
00:34:22.400000+00:00,42.32646179,-71.09497122166667,37.596,5,12,0.76,327385.45696355496,4688149.375381601
00:34:22.500000+00:00,42.32646119833333,-71.094970495,37.611,5,12,0.76,327385.51522127236,4688149.308206764
00:34:22.600000+00:00,42.326460698333335,-71.09496969333334,37.572,5,12,0.76,327385.57990957954,4688149.25105858
00:34:22.700000+00:00,42.32646002,-71.094968485,37.568,5,12,0.76,327385.67761871713,4688149.173282493
00:34:22.800000+00:00,42.326459463333336,-71.09496719666667,37.581,5,12,0.76,327385.7822524896,4688149.108854178
00:34:22.900000+00:00,42.326459041666666,-71.09496614333334,37.598,5,12,0.76,327385.867891932,4688149.059893522
00:34:23+00:00,42.32645838333333,-71.094965125,37.626,5,12,0.76,327385.9500001213,4688148.984723909
