timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
04:31:38.600000+00:00,42.32676705166666,-71.09574252166666,37.84,5,12,0.66,327322.73848587467,4688184.838044783
04:31:38.700000+00:00,42.32676705666667,-71.09574253833334,37.841,5,12,0.66,327322.737126259,4688184.838633835
04:31:38.800000+00:00,42.326767073333336,-71.09574250333333,37.84,5,12,0.66,327322.74005578435,4688184.840413476
04:31:38.900000+00:00,42.32676706833333,-71.09574248666667,37.843,5,12,0.66,327322.74141540006,4688184.839824426
04:31:39+00:00,42.32676709333333,-71.09574251666666,37.843,5,12,0.66,327322.7390118699,4688184.842661393
04:31:39.100000+00:00,42.32676707,-71.09574245833333,37.845,5,12,0.66,327322.7437545658,4688184.83995197
04:31:39.200000+00:00,42.32676708833333,-71.09574247833334,37.845,5,12,0.66,327322.7421567719,4688184.842028351
04:31:39.300000+00:00,42.32676708833333,-71.09574245666667,37.85,5,12,0.66,327322.74394205824,4688184.84198436
04:31:39.400000+00:00,42.32676708666666,-71.09574244833334,37.848,5,12,0.66,327322.74462414416,4688184.841782371
04:31:39.500000+00:00,42.32676709,-71.09574245833333,37.849,5,12,0.66,327322.7438092893,4688184.8421728145
04:31:39.600000+00:00,42.326767085,-71.09574245833333,37.848,5,12,0.66,327322.7437956084,4688184.841617605
04:31:39.700000+00:00,42.32676709666666,-71.09574244833334,37.848,5,12,0.66,327322.7446515059,4688184.842892792
04:31:39.800000+00:00,42.326767105,-71.09574247166667,37.847,5,12,0.66,327322.74275169394,4688184.84386552
04:31:39.900000+00:00,42.326767108333335,-71.09574247,37.843,5,12,0.66,327322.74289814377,4688184.844232277
04:31:40+00:00,42.32676710333333,-71.09574246666666,37.846,5,12,0.66,327322.74315912137,4688184.8436702965
04:31:40.100000+00:00,42.326767105,-71.09574248833333,37.845,5,12,0.66,327322.74137839745,4688184.843899359
04:31:40.200000+00:00,42.326767118333336,-71.09574248333334,37.844,5,12,0.66,327322.74182686745,4688184.845369771
04:31:40.300000+00:00,42.32676710166667,-71.09574247,37.845,5,12,0.66,327322.7428799026,4688184.843491996
04:31:40.400000+00:00,42.326767116666666,-71.09574248166666,37.845,5,12,0.66,327322.74195963854,4688184.845181317
04:31:40.500000+00:00,42.32676710166667,-71.09574244166667,37.846,5,12,0.66,327322.7452145079,4688184.843434469
04:31:40.600000+00:00,42.326767115,-71.09574247,37.845,5,12,0.66,327322.74291638494,4688184.844972558
04:31:40.700000+00:00,42.32676711166667,-71.09574247,37.845,5,12,0.66,327322.7429072644,4688184.844602417
04:31:40.800000+00:00,42.326767106666665,-71.09574242,37.846,5,12,0.66,327322.7470134732,4688184.843945689
04:31:40.900000+00:00,42.32676711166667,-71.095742445,37.845,5,12,0.66,327322.7449672092,4688184.844551658
04:31:41+00:00,42.326767116666666,-71.09574244666666,37.844,5,12,0.66,327322.74484356085,4688184.845110254
04:31:41.100000+00:00,42.326767108333335,-71.09574241666667,37.847,5,12,0.66,327322.7472926919,4688184.844123992
04:31:41.200000+00:00,42.326767115,-71.09574243166666,37.845,5,12,0.66,327322.7460749679,4688184.844894729
04:31:41.300000+00:00,42.326767098333335,-71.09574242333333,37.846,5,12,0.66,327322.7467160132,4688184.843027105
04:31:41.400000+00:00,42.32676712166667,-71.095742455,37.845,5,12,0.66,327322.7441705935,4688184.845682386
04:31:41.500000+00:00,42.326767115,-71.095742425,37.844,5,12,0.66,327322.7466242869,4688184.844881193
04:31:41.600000+00:00,42.3267671,-71.095742425,37.844,5,12,0.66,327322.7465832442,4688184.843215559
04:31:41.700000+00:00,42.326767116666666,-71.09574245,37.842,5,12,0.66,327322.74456890026,4688184.845117022
04:31:41.800000+00:00,42.326767105,-71.09574242333333,37.841,5,12,0.66,327322.7467342544,4688184.843767386
04:31:41.900000+00:00,42.32676711,-71.09574244333334,37.839,5,12,0.66,327322.74509998027,4688184.844363205
04:31:42+00:00,42.326767105,-71.09574244666666,37.838,5,12,0.66,327322.7448116388,4688184.843814761
04:31:42.100000+00:00,42.32676711,-71.09574242833334,37.84,5,12,0.66,327322.74633594544,4688184.84433275
04:31:42.200000+00:00,42.32676710333333,-71.09574243833333,37.837,5,12,0.66,327322.7454937267,4688184.84361277
04:31:42.300000+00:00,42.32676712333333,-71.09574242333333,37.835,5,12,0.66,327322.7467844176,4688184.845803161
04:31:42.400000+00:00,42.326767118333336,-71.09574242666666,37.835,5,12,0.66,327322.74649607827,4688184.845254717
04:31:42.500000+00:00,42.326767095,-71.09574241166666,37.836,5,12,0.66,327322.74766820145,4688184.842633276
04:31:42.600000+00:00,42.326767116666666,-71.095742435,37.835,5,12,0.66,327322.7458048676,4688184.845086567
04:31:42.700000+00:00,42.326767098333335,-71.095742415,37.833,5,12,0.66,327322.7474026594,4688184.843010184
04:31:42.800000+00:00,42.326767098333335,-71.09574242666666,37.832,5,12,0.66,327322.74644135474,4688184.843033872
04:31:42.900000+00:00,42.32676712,-71.09574245166667,37.83,5,12,0.66,327322.74444069166,4688184.845490547
04:31:43+00:00,42.326767098333335,-71.095742425,37.831,5,12,0.66,327322.74657868396,4688184.843030489
04:31:43.100000+00:00,42.326767108333335,-71.09574244833334,37.828,5,12,0.66,327322.744683428,4688184.844188286
04:31:43.200000+00:00,42.326767105,-71.09574243833333,37.828,5,12,0.66,327322.7454982871,4688184.843797841
04:31:43.300000+00:00,42.326767118333336,-71.095742465,37.826,5,12,0.66,327322.7433374933,4688184.845332548
