timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
00:58:08+00:00,42.32536391,-71.09494834166667,51.958,4,12,0.55,327384.3394272914,4688027.417902499
00:58:08.200000+00:00,42.325363925,-71.09494833,51.957,4,12,0.55,327384.34042964753,4688027.419544454
00:58:08.400000+00:00,42.32536392666667,-71.09494833,51.961,4,12,0.55,327384.340434206,4688027.419729526
00:58:08.600000+00:00,42.325363915,-71.094948335,51.964,4,12,0.55,327384.3399902979,4688027.41844418
00:58:08.800000+00:00,42.32536390833334,-71.09494833,51.963,4,12,0.55,327384.34038406314,4688027.417693752
00:58:09+00:00,42.32536391166666,-71.09494832333333,51.961,4,12,0.55,327384.3409425112,4688027.418050361
00:58:09.200000+00:00,42.32536393666667,-71.09494832333333,51.962,4,12,0.55,327384.34101088793,4688027.420826416
00:58:09.400000+00:00,42.325363925,-71.094948345,51.964,4,12,0.55,327384.33919365273,4688027.419574898
00:58:09.600000+00:00,42.32536390166667,-71.09494835166667,51.971,4,12,0.55,327384.33858050336,4688027.416997444
00:58:09.800000+00:00,42.32536391333333,-71.09494837,51.971,4,12,0.55,327384.33710175304,4688027.418330144
00:58:10+00:00,42.325363915,-71.09494835333334,51.973,4,12,0.55,327384.33847963857,4688027.418481389
00:58:10.200000+00:00,42.32536388333333,-71.09494835833334,51.973,4,12,0.55,327384.3379810292,4688027.4149752
00:58:10.400000+00:00,42.32536387166667,-71.094948345,51.972,4,12,0.55,327384.3390477826,4688027.413652646
00:58:10.600000+00:00,42.325363875,-71.09494834166667,51.969,4,12,0.55,327384.339331564,4688027.414016021
00:58:10.800000+00:00,42.32536387166667,-71.09494833,51.97,4,12,0.55,327384.34028377733,4688027.413622203
00:58:11+00:00,42.32536388166667,-71.094948315,51.965,4,12,0.55,327384.3415471228,4688027.414702183
00:58:11.200000+00:00,42.32536387666666,-71.09494832166666,51.961,4,12,0.55,327384.3409841162,4688027.4141605
00:58:11.400000+00:00,42.32536388333333,-71.094948325,51.961,4,12,0.55,327384.3407276833,4688027.414907547
00:58:11.600000+00:00,42.32536389333333,-71.09494830833333,51.963,4,12,0.55,327384.342128361,4688027.4159841435
00:58:11.800000+00:00,42.32536390333333,-71.094948285,51.968,4,12,0.55,327384.34407837,4688027.417047208
00:58:12+00:00,42.32536389333333,-71.09494826833334,51.962,4,12,0.55,327384.3454243464,4688027.41590296
00:58:12.200000+00:00,42.32536387666666,-71.09494827333333,51.958,4,12,0.55,327384.34496676293,4688027.414062405
00:58:12.400000+00:00,42.32536391666667,-71.09494828,51.958,4,12,0.55,327384.34452683653,4688027.418517624
00:58:12.600000+00:00,42.32536391166666,-71.09494827333333,51.954,4,12,0.55,327384.3450624903,4688027.417948883
00:58:12.800000+00:00,42.3253639,-71.09494829666667,51.956,4,12,0.55,327384.34310792503,4688027.416700747
00:58:13+00:00,42.32536386666666,-71.094948295,51.957,4,12,0.55,327384.34315408836,4688027.412995957
00:58:13.200000+00:00,42.325363851666665,-71.094948285,51.957,4,12,0.55,327384.34393705823,4688027.411310027
00:58:13.400000+00:00,42.32536386333334,-71.09494831,51.962,4,12,0.55,327384.3419089768,4688027.412656259
00:58:13.600000+00:00,42.325363861666666,-71.09494833333333,51.961,4,12,0.55,327384.33998176,4688027.412518547
00:58:13.800000+00:00,42.32536387166667,-71.09494834666667,51.96,4,12,0.55,327384.33891045034,4688027.413656029
00:58:14+00:00,42.32536388,-71.09494833166667,51.961,4,12,0.55,327384.3401692372,4688027.414550937
00:58:14.200000+00:00,42.32536387666666,-71.09494832333333,51.961,4,12,0.55,327384.34084678383,4688027.414163883
00:58:14.400000+00:00,42.32536385833333,-71.094948355,51.964,4,12,0.55,327384.33818731713,4688027.41219238
00:58:14.600000+00:00,42.325363825,-71.094948335,51.964,4,12,0.55,327384.3397441419,4688027.408450382
00:58:14.800000+00:00,42.325363798333335,-71.094948315,51.961,4,12,0.55,327384.3413192006,4688027.405448663
00:58:15+00:00,42.32536379333333,-71.09494829666667,51.961,4,12,0.55,327384.34281618457,4688027.404856242
00:58:15.200000+00:00,42.32536378333333,-71.094948295,51.962,4,12,0.55,327384.34292616614,4688027.403742438
00:58:15.400000+00:00,42.32536376833333,-71.09494829333333,51.959,4,12,0.55,327384.34302247246,4688027.402073423
00:58:15.600000+00:00,42.325363775,-71.09494829666667,51.958,4,12,0.55,327384.34276604163,4688027.40282047
00:58:15.800000+00:00,42.32536377833333,-71.09494829,51.96,4,12,0.55,327384.34332448774,4688027.403177081
00:58:16+00:00,42.32536377666667,-71.09494828166666,51.96,4,12,0.55,327384.34400659485,4688027.402975095
00:58:16.200000+00:00,42.325363795,-71.09494827833333,51.956,4,12,0.55,327384.34433140233,4688027.405004105
00:58:16.400000+00:00,42.325363805,-71.09494826833334,51.956,4,12,0.55,327384.34518274886,4688027.406094232
00:58:16.600000+00:00,42.32536380333333,-71.09494827333333,51.958,4,12,0.55,327384.34476619144,4688027.405919308
00:58:16.800000+00:00,42.325363843333335,-71.09494830666667,51.962,4,12,0.55,327384.34212894,4688027.41042865
00:58:17+00:00,42.32536389166667,-71.09494827833333,51.956,4,12,0.55,327384.3445957921,4688027.415738187
00:58:17.200000+00:00,42.32536391166666,-71.094948285,51.952,4,12,0.55,327384.3441011622,4688027.41797256
00:58:17.400000+00:00,42.32536391666667,-71.09494827666667,51.953,4,12,0.55,327384.344801501,4688027.418510859
00:58:17.600000+00:00,42.32536391666667,-71.09494825166666,51.949,4,12,0.55,327384.3468614917,4688027.4184601195
